customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-02732,Female,0,Yes,Yes,3,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,No,No,One year,Yes,Credit card (automatic),23.78,76.09,No
CUST-02733,Female,0,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,66.87,3487.18,Yes
CUST-02734,Female,0,Yes,No,38,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),99.49,3458.15,No
CUST-02735,Female,0,No,Yes,4,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),49.34,199.62,No
CUST-02736,Female,1,No,No,17,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,No,No,Month-to-month,No,Electronic check,53.95,875.74,Yes
CUST-02737,Male,0,No,Yes,37,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),82.42,2932.94,Yes
CUST-02738,Female,1,Yes,Yes,36,Yes,Yes,DSL,No,No internet service,No,No,No internet service,No,Two year,No,Mailed check,24.93,966.13,No
CUST-02739,Female,1,Yes,No,58,Yes,No,DSL,Yes,No,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,56.36,3423.41,No
CUST-02740,Female,0,No,Yes,41,Yes,No,DSL,No,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.15,3855.26,No
CUST-02741,Female,0,Yes,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,84.91,699.29,No
CUST-02742,Female,0,No,Yes,67,Yes,Yes,DSL,No internet service,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),72.52,4558.98,No
CUST-02743,Male,0,Yes,Yes,30,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,76.56,2373.73,No
CUST-02744,Male,1,No,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,43.49,2063.66,No
CUST-02745,Male,0,No,No,25,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,112.72,2906.27,No
CUST-02746,Female,1,No,Yes,52,Yes,No,Fiber optic,No,No internet service,Yes,No,No,Yes,One year,Yes,Credit card (automatic),117.64,6590.35,No
CUST-02747,Male,0,Yes,No,59,Yes,No,DSL,Yes,No,No,No,Yes,No internet service,One year,No,Credit card (automatic),34.32,2057.48,No
CUST-02748,Male,1,Yes,No,30,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No,No,Yes,Two year,Yes,Electronic check,25.59,743.2,No
CUST-02749,Female,1,No,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,35.35,2396.09,No
CUST-02750,Female,0,No,Yes,4,No,No phone service,DSL,No,No,Yes,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),49.55,191.51,No
CUST-02751,Female,0,No,No,57,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,No,Mailed check,89.1,4866.98,No
CUST-02752,Male,0,No,No,63,Yes,No phone service,DSL,No,No internet service,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),71.67,4068.13,Yes
CUST-02753,Male,0,No,Yes,32,No,No phone service,Fiber optic,No internet service,No internet service,No internet service,No,No,No internet service,One year,Yes,Bank transfer (automatic),23.58,717.09,No
CUST-02754,Female,1,No,No,51,No,No phone service,DSL,Yes,No,No,No internet service,No internet service,No,Two year,Yes,Mailed check,68.29,3757.19,No
CUST-02755,Female,0,Yes,No,63,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,77.6,4575.08,No
CUST-02756,Male,0,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No,No internet service,One year,Yes,Mailed check,31.35,32.19,No
CUST-02757,Male,0,Yes,No,19,Yes,Yes,DSL,No internet service,No,Yes,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,26.61,517.08,No
CUST-02758,Female,1,Yes,No,35,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,No,Month-to-month,No,Bank transfer (automatic),59.95,1983.14,No
CUST-02759,Female,0,No,No,63,Yes,Yes,DSL,Yes,Yes,No internet service,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),95.52,6344.8,Yes
CUST-02760,Male,0,No,No,26,Yes,No,DSL,No,No,No,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),34.53,886.88,Yes
CUST-02761,Female,0,No,No,13,Yes,No,DSL,No,No,No,No,No internet service,No,Two year,Yes,Credit card (automatic),30.88,425.3,No
CUST-02762,Male,0,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,101.97,2116.56,Yes
CUST-02763,Male,0,Yes,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,43.63,1419.84,Yes
CUST-02764,Male,0,No,No,12,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),29.9,349.87,No
CUST-02765,Male,0,Yes,No,9,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),108.63,972.79,No
CUST-02766,Female,0,Yes,Yes,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,56.35,3810.44,No
CUST-02767,Female,0,No,No,44,Yes,No,Fiber optic,No internet service,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),59.75,2780.81,Yes
CUST-02768,Male,0,No,No,61,Yes,Yes,DSL,No internet service,Yes,No internet service,No internet service,Yes,No,Month-to-month,No,Mailed check,114.83,7569.22,Yes
CUST-02769,Male,0,No,No,21,No,No phone service,Fiber optic,No,No,No,No internet service,No,Yes,Two year,Yes,Mailed check,88.51,1790.77,No
CUST-02770,Male,0,Yes,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,109.13,823.02,No
CUST-02771,Male,1,No,No,11,Yes,No,DSL,No,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,48.4,507.52,Yes
CUST-02772,Male,0,No,Yes,45,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Mailed check,78.64,3235.57,No
CUST-02773,Female,1,No,No,32,Yes,Yes,DSL,No,No internet service,No internet service,No,No,No,Month-to-month,Yes,Electronic check,64.52,2097.61,No
CUST-02774,Female,0,Yes,Yes,36,Yes,Yes,Fiber optic,Yes,No,No internet service,No,Yes,No,One year,Yes,Credit card (automatic),117.9,4385.43,No
CUST-02775,Female,0,Yes,No,37,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,66.52,2360.52,No
CUST-02776,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),86.74,3321.32,No
CUST-02777,Male,0,No,Yes,49,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),38.15,1718.66,Yes
CUST-02778,Male,0,Yes,No,15,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,32.04,474.92,No
CUST-02779,Male,0,Yes,No,13,Yes,Yes,DSL,No,No,No,No,No,No internet service,One year,Yes,Electronic check,27.89,355.97,No
CUST-02780,Male,0,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),75.24,3816.25,Yes
CUST-02781,Male,0,Yes,No,33,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),105.37,3283.11,No
CUST-02782,Female,0,No,Yes,72,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),105.38,6887.88,Yes
CUST-02783,Male,0,No,Yes,32,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.94,828.25,No
CUST-02784,Female,0,Yes,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,97.44,4574.94,No
CUST-02785,Female,0,No,No,68,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),106.0,6798.43,Yes
CUST-02786,Female,0,No,No,57,Yes,No,Fiber optic,No internet service,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,98.73,5645.6,Yes
CUST-02787,Female,0,Yes,Yes,62,Yes,No,DSL,No internet service,Yes,No internet service,Yes,Yes,No internet service,One year,No,Mailed check,20.43,1363.11,No
CUST-02788,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),88.57,167.66,Yes
CUST-02789,Female,1,Yes,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),55.12,901.9,No
CUST-02790,Female,1,No,No,8,Yes,No,DSL,No,Yes,No,Yes,Yes,No internet service,One year,Yes,Mailed check,90.78,786.94,No
CUST-02791,Female,0,No,Yes,19,Yes,No,Fiber optic,No internet service,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),63.89,1185.02,No
CUST-02792,Male,0,Yes,No,32,Yes,No,Fiber optic,No,No internet service,No internet service,No,No,No internet service,Month-to-month,Yes,Mailed check,84.99,2963.69,No
CUST-02793,Male,0,Yes,Yes,67,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),45.39,2744.7,No
CUST-02794,Male,0,Yes,Yes,32,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),32.6,963.66,No
CUST-02795,Female,0,Yes,No,25,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Electronic check,110.17,2772.45,Yes
CUST-02796,Female,0,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),89.88,4762.33,No
CUST-02797,Male,0,Yes,No,25,Yes,No,DSL,No internet service,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),112.36,3080.07,Yes
CUST-02798,Female,0,No,No,33,Yes,Yes,Fiber optic,No internet service,No,No,No,Yes,No,Month-to-month,No,Electronic check,98.71,3024.84,Yes
CUST-02799,Male,0,Yes,No,31,Yes,No,DSL,Yes,Yes,No internet service,No internet service,No,No internet service,One year,Yes,Electronic check,40.91,1392.68,No
CUST-02800,Male,0,No,No,36,Yes,No,DSL,No,No,No internet service,Yes,Yes,No internet service,Two year,No,Credit card (automatic),88.07,3393.7,No
CUST-02801,Female,0,Yes,No,49,Yes,No,DSL,No,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,74.02,3425.88,No
CUST-02802,Female,0,No,No,44,Yes,Yes,Fiber optic,No,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),45.67,1956.24,No
CUST-02803,Female,0,No,Yes,48,No,No phone service,DSL,No,No,No internet service,No,Yes,No,Two year,No,Electronic check,104.6,4638.95,No
CUST-02804,Female,0,Yes,Yes,30,Yes,Yes,Fiber optic,No,Yes,No,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,95.96,3114.14,Yes
CUST-02805,Male,0,No,No,13,No,No phone service,Fiber optic,No,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.84,391.75,Yes
CUST-02806,Male,0,No,No,43,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,No,Electronic check,75.0,2927.51,No
CUST-02807,Male,0,No,Yes,16,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),94.83,1540.8,Yes
CUST-02808,Male,1,Yes,No,26,Yes,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,34.11,843.91,Yes
CUST-02809,Male,0,Yes,No,47,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),117.18,5380.08,No
CUST-02810,Female,1,No,No,37,Yes,No,Fiber optic,No internet service,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,78.47,2885.69,No
CUST-02811,Male,0,Yes,Yes,3,Yes,No phone service,Fiber optic,Yes,No,No internet service,No internet service,Yes,No internet service,Two year,Yes,Credit card (automatic),104.18,286.05,Yes
CUST-02812,Male,0,Yes,No,26,Yes,No,Fiber optic,No,No,No internet service,No,Yes,No,One year,Yes,Mailed check,72.63,1884.31,No
CUST-02813,Male,0,No,No,15,Yes,No,DSL,Yes,Yes,No internet service,No,No,No internet service,One year,Yes,Credit card (automatic),48.89,702.34,No
CUST-02814,Female,0,No,No,66,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,101.55,6986.77,No
CUST-02815,Female,0,Yes,Yes,28,Yes,No,DSL,No internet service,Yes,No internet service,Yes,No,No internet service,Month-to-month,No,Mailed check,62.74,1670.97,No
CUST-02816,Female,0,Yes,Yes,38,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,76.26,3155.31,No
CUST-02817,Female,0,Yes,No,44,No,No phone service,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,Yes,Month-to-month,No,Electronic check,75.57,3486.29,Yes
CUST-02818,Male,1,No,No,53,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,23.9,1170.33,No
CUST-02819,Male,0,Yes,No,4,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No,No internet service,One year,No,Electronic check,51.93,192.76,No
CUST-02820,Female,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,51.35,3593.16,No
CUST-02821,Female,0,Yes,No,44,Yes,No,DSL,No,No,Yes,No,No internet service,No internet service,Two year,No,Electronic check,22.37,891.22,No
CUST-02822,Male,0,No,Yes,46,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,28.47,1191.49,Yes
CUST-02823,Male,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,75.1,2038.01,No
CUST-02824,Female,0,No,Yes,13,Yes,Yes,DSL,No,No,No,No,Yes,No internet service,Two year,Yes,Credit card (automatic),50.21,630.18,Yes
CUST-02825,Female,1,Yes,No,69,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,68.18,4425.56,No
CUST-02826,Female,0,Yes,No,44,Yes,No,DSL,No internet service,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,66.35,2842.42,Yes
CUST-02827,Female,0,No,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),83.42,4848.05,No
CUST-02828,Male,0,Yes,Yes,51,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,No,No,Two year,No,Electronic check,102.96,5673.59,Yes
CUST-02829,Male,1,Yes,Yes,13,No,No phone service,Fiber optic,No internet service,No,No internet service,Yes,No,No,Month-to-month,No,Credit card (automatic),40.69,503.01,No
CUST-02830,Male,0,Yes,No,41,Yes,Yes,Fiber optic,No,No,No,Yes,No internet service,No,One year,Yes,Credit card (automatic),54.16,2032.44,No
CUST-02831,Female,0,No,No,11,No,No phone service,Fiber optic,No,No internet service,No,No internet service,No internet service,Yes,Two year,Yes,Credit card (automatic),73.72,783.06,No
CUST-02832,Female,0,Yes,No,37,Yes,Yes,DSL,No internet service,Yes,No,No internet service,No,Yes,Two year,No,Mailed check,92.15,3074.69,No
CUST-02833,Male,0,Yes,No,60,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),56.34,3192.28,No
CUST-02834,Male,0,No,No,32,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,44.51,1459.79,No
CUST-02835,Male,0,Yes,No,45,No,No phone service,DSL,No internet service,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),85.53,3533.06,No
CUST-02836,Male,1,No,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),84.39,1419.39,Yes
CUST-02837,Female,1,Yes,No,20,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),93.69,1848.11,Yes
CUST-02838,Male,0,No,No,44,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No,No,One year,Yes,Mailed check,67.75,3109.21,No
CUST-02839,Male,0,No,No,36,Yes,No,DSL,No,Yes,No,No internet service,No,No internet service,One year,Yes,Electronic check,25.54,924.48,Yes
CUST-02840,Male,1,Yes,No,69,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,76.86,5550.68,No
CUST-02841,Male,1,Yes,Yes,37,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,49.43,1679.87,No
CUST-02842,Male,0,No,Yes,33,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,117.79,3623.77,Yes
CUST-02843,Male,0,Yes,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,76.14,1559.63,No
CUST-02844,Male,0,No,No,51,Yes,No,DSL,No internet service,No,No internet service,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),62.21,3464.39,No
CUST-02845,Female,0,Yes,No,32,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),94.2,3207.73,Yes
CUST-02846,Female,0,Yes,No,22,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No,No,Two year,Yes,Mailed check,115.81,2660.0,No
CUST-02847,Female,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,No,Yes,Yes,No internet service,Yes,One year,No,Electronic check,67.35,61.31,No
CUST-02848,Female,0,Yes,Yes,54,Yes,Yes,DSL,Yes,No,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),51.14,3036.94,No
CUST-02849,Male,1,No,Yes,20,Yes,No,DSL,No internet service,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),66.15,1246.49,No
CUST-02850,Female,0,No,No,58,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No internet service,Yes,Two year,Yes,Credit card (automatic),87.38,4978.5,No
CUST-02851,Female,0,Yes,Yes,35,Yes,No,DSL,Yes,No,No,Yes,Yes,No,One year,No,Electronic check,85.32,3063.05,Yes
CUST-02852,Male,0,Yes,Yes,70,Yes,No,DSL,No internet service,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,92.5,6530.09,Yes
